Crop: Banana,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
,,,Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.)
1,Andhra Pradesh,Krishna,19.23,2.54,15.29,12.47,12.46,16.9,19.22,,27.34,21.52,23.1,30.46,,36.13,39.75,65.06,37.94,213.96,258.07,60,,,
2,Andhra Pradesh,Chittoor,19.97,7.12,52.96,36.15,52.15,53.57,48.93,,31.62,53.09,50.68,63.15,,55.17,53.98,64.72,69.64,199.39,251.83,60,,,
3,Andhra Pradesh,Kadapa,44.7,32.58,65.49,42.12,58.15,66.05,62.08,,54.63,63.73,56.12,65.68,,59.01,54.51,71.67,74.68,165.86,123.22,60,,,
4,Andhra Pradesh,Spsr nellore,14.38,16.76,19.38,9.69,18.52,16.78,19.9,,20.62,23.02,25.49,15.53,,31.57,21.28,26.26,26.96,121.49,144.36,60,,,
5,Rajasthan,Tonk,,,,,,,,,,,,,,,,,,140,,,,,
6,Madhya Pradesh,Katni,,,,,,,,,,,,,,138.42,,34.48,62.01,62.01,62.01,62.01,,,
7,Maharashtra,Washim,,,,137.4,,,,,,,,,,,,,,,,,,,
8,Manipur,Bishnupur,12.9,12.86,7.18,7.85,13,13,13,12.85,12.89,9.92,12.96,12.96,13.4,13.5,13.7,13.61,13.6,13.63,13.59,133.6,,,
9,Manipur,Imphal east,12.86,12.85,7,7.86,12.88,12.85,12.87,12.86,12.89,8.59,12.98,13,13.4,13.5,13.99,14,14.01,13.47,13.7,133.48,,,
10,Andhra Pradesh,Anantapur,15.21,0.29,52.95,36.17,52.15,53.57,48.93,,44.67,53.09,50.69,63.15,,55.87,55.53,62.15,68,125.79,106.39,60,,,
11,Andhra Pradesh,Srikakulam,14.14,12.56,19.38,5.61,12.84,16.78,19.9,,20.62,23.02,25.49,26.64,,19.63,0.32,21.53,33.15,120.58,113.45,60,,,
12,Andhra Pradesh,West godavari,14.37,12.08,22.2,4.24,25.86,9.44,19.48,,19.43,28.73,25.29,34.49,,21.71,28.99,32.68,41.31,117.56,98.56,60,,,
13,Gujarat,Panch mahals,48,42,,61.67,66,68,60,76,116,52,84,64,52,72.77,,,,,77.33,74.62,73,,
14,Gujarat,Bhavnagar,,,,,52.5,70,40,,,,,68,,72.77,73.75,,81.8,71.5,77.33,,72.65,113.58,
15,Maharashtra,Ahilyanagar,,,,111.7,,,,,,,,,,,,,,,,,,,
16,Madhya Pradesh,Balaghat,,10.5,33.43,19.16,,,34.52,47.91,38.46,59.6,47.5,47.5,12.82,108.88,,31.96,27.39,38.32,38.5,38.5,,,
17,Madhya Pradesh,Shahdol,,13.5,7.17,10.5,,,5,19,,,10.33,14,,,,108.44,49.55,50.01,49.21,49.21,,,
18,Gujarat,Navsari,,,,51.5,55.5,66,79,85,69,58.67,103,60,62,72.78,73.74,72.35,81.83,71.73,,,72.65,75.72,
19,Andhra Pradesh,Prakasam,19.65,16.38,19.38,9.68,20.15,16.78,19.89,,20.62,23.02,25.49,26.64,,19.63,21.28,26.26,26.96,56.48,102.94,60,,,
20,Maharashtra,Dhule,,,,97.4,,,,,,,,,,,,,,,,,,,
21,Chhattisgarh,Bastar,46.61,46.6,46.6,46.61,46.6,46.6,49.3,46.6,46.6,97.32,46.61,36.62,13.36,39.95,45.27,24.91,28.09,17.46,13.44,17.28,24.39,10.96,25.39
22,Andhra Pradesh,Kurnool,13.87,11.04,26.4,8.05,29.01,23.45,21.49,,26.51,24.83,27.23,30.43,,31.58,45.69,50.53,57.49,97.18,83.77,60,,,
23,Tamil Nadu,Tiruvannamalai,38.11,,36.95,35.38,42.48,49.1,97.16,75.1,73.88,43,,43.69,,57.02,46.68,33.02,31.91,31.11,34.2,34.71,30.68,23.93,24.38
24,Gujarat,Kheda,50.77,,,,,41,97,34,44,57,,,,72.67,,72.4,,,,,,,
25,Andhra Pradesh,Vizianagaram,9.89,12.55,20.77,22.96,24.47,24.29,20.1,,17.49,18.78,21.35,17.98,,10.86,7.95,18.48,12.87,35.39,96.28,60,,,
26,Tamil Nadu,Dindigul,17.56,,25.81,35.38,42.48,49.1,53.58,47.49,33.89,40.78,,24.67,,27.51,95.76,19.48,16.46,12.01,25.19,31.62,40.93,25.27,18.18
27,Andhra Pradesh,Visakhapatanam,18.46,7.73,17.08,12.33,21.69,14.62,7.57,,10.31,29.48,15.62,16.85,,19.63,21.28,24.02,31.75,89.47,94.44,60,,,
28,Gujarat,Vadodara,73.48,76.33,,77.62,63.33,59.43,63.58,66.91,67.94,74.7,64.8,66.75,66.35,64.85,54.8,72.35,91.96,68.03,85.91,75.98,74.29,74.19,78.98
29,Chhattisgarh,Dantewada,38.67,36.63,37.96,38.6,33.29,39.93,39.57,36.63,25.96,90.95,33.29,33.29,14.43,46.62,33.28,16.9,20.63,8.39,24.87,45.21,21.37,16.57,18.63
30,Andhra Pradesh,Guntur,18.53,25.72,22.57,7.43,28.52,26.33,30.69,,31.7,23.65,30.05,38.66,,37.99,41.33,28.33,37.14,90.8,88.81,60,,,
31,Chhattisgarh,Rajnandgaon,44,43.2,42.67,42.75,42.7,36.55,36.57,39.58,38.39,90.68,36.57,39.62,22.7,42.66,42.67,14.84,39.63,7.32,33.68,3.46,24.63,18.38,21.9
32,Gujarat,Tapi,,,,,,,,,90,86.33,66.67,58.5,70,,73.73,,,,,,72.6,75.75,
33,Gujarat,Chhotaudepur,,,,,,,,,,,,,,,75.13,72.35,87.96,71.73,77.33,62.7,72.65,73.39,89.51
34,Tamil Nadu,Theni,17.56,,36.95,35.38,42.48,49.1,53.58,42.5,89.32,77.77,,78.68,,66.45,58.52,64.09,55.46,69.77,76.48,68.65,68.79,55.73,47.09
35,Madhya Pradesh,Chhindwara,,88.5,,84,,,73.6,66,,,,50.33,,,,5,30,30,25,25,,,
36,Tamil Nadu,Perambalur,35.65,,36.95,35.38,42.48,49.11,53.59,47.74,87.55,43,,43.7,,41.53,40.7,38.32,33.25,38.79,39.84,43.06,39.96,38.66,39.35
37,Madhya Pradesh,Khandwa,,32.02,22.67,18.59,,,21.94,64.1,35.43,63.8,44.24,2.96,33.82,40.53,,80,81.03,86.08,85.6,85.6,,,
38,Bihar,Begusarai,24.41,85.56,80.26,77.52,12.82,36.71,,13.07,,,,,,,,,,,,,,,
39,Gujarat,Anand,,,,72.51,52.72,72.56,80.37,73.95,76.16,77.9,76.93,75.57,79.09,84.09,80.68,72.35,83.71,80.95,85.11,84.16,81.96,83.25,83.17
40,Maharashtra,Pune,,,,84.83,,,,,,,,,,,,,,,,,,,
41,Chhattisgarh,Kanker,46.64,46.63,26.7,49.93,46.67,46.56,46.5,49.91,46.55,84.73,46.57,26.63,14,27.31,33.31,20,20,24.2,26.09,26.89,34.56,4.05,
42,Madhya Pradesh,Burhanpur,,,,29.53,,,32.57,64.13,51.49,63.79,54.6,35.83,36.61,83.21,,70,70,70,70,70,,,
43,Gujarat,Kachchh,52.5,82,,71.83,68,72,,,,,,,,,,72.35,81.83,,,,,,
44,Gujarat,Surendranagar,,,,,,,,,,,,,,,,,81.83,,,,,,
45,Gujarat,Surat,45.32,64.69,,73.83,60.94,72.41,79.74,66.61,77.52,72.97,65.73,64.76,79.3,69.18,18.96,72.35,81.83,71.73,77.33,74.9,72.65,71.29,79.37
46,Gujarat,Banas kantha,,,,,,,,,,,,,,,,,81.83,,,,,,
47,Chhattisgarh,Bijapur,,,,,,,,36.67,23.33,81.75,33.33,36.67,20,46.71,33.33,16.67,24,23.25,43,18.33,55.5,,55
48,Chhattisgarh,Narayanpur,,,,,,,,43.33,23.33,81.75,40,33.33,10,38.5,40,24.67,19.56,11.08,34.5,27.5,,27.5,27.5
49,Madhya Pradesh,Dhar,,26.19,22.79,25.57,,,30.05,57.64,46.28,57.33,44.48,37.5,12.58,81.13,,58,70.8,70.8,72.41,71.45,,,
50,Andhra Pradesh,East godavari,11.26,11.97,14.63,7.07,9.36,14,17.63,,18.99,21.91,27.32,22.21,,12.38,17.53,23.04,20.67,76.95,80.92,60,,,
51,Chhattisgarh,Durg,32.4,23.83,31.5,33.38,32.86,35.76,32.43,32.42,33.88,80.37,28.6,30.52,8.78,32.42,33.37,15.11,8.05,9.93,3.83,13.29,12.12,15.66,26.77
52,Bihar,Khagaria,24.41,15.14,80.25,77.52,12.82,36.71,,13.07,,,,,,,,,,,,,,,
53,Gujarat,Bharuch,59.21,59.14,,73.88,63.41,67.04,64.04,57.9,64.87,66.45,63.56,76.82,67.94,63.73,68.77,72.35,80.01,66.79,73.38,67.15,64.41,68.59,71.2
54,Madhya Pradesh,Sidhi,,1.5,18.44,12.2,,,18.67,22,18,22,,7,,80,,55,32.7,33,33,33,,,
55,Tamil Nadu,Vellore,33.42,,36.95,35.37,42.48,49.1,53.58,79.97,27.79,42.77,,48.16,,30.6,30.79,41.84,21.84,32.71,36.81,37.09,49.02,24.17,45.75
56,Gujarat,Gir somnath,,,,,,,,,,,,,,,,,,,,,,75.72,79.89
57,Gujarat,Junagadh,58,48.75,,52.67,64,,24,54,74,39,48,,,,,72.33,,,,,72.65,,79.89
58,Karnataka,Bangalore rural,13.58,,12.26,11.45,17.06,14.14,79.82,29.11,24.84,33.92,35.84,36.47,,,,,,,,,,,
59,Telangana,Warangal,25.6,22.5,24.4,14,14.98,20.9,24.34,,25.47,30.15,32.62,37.17,,31.14,42.17,47.84,46.27,72.69,77.82,68.3,68.26,24.02,76.03
60,Gujarat,Narmada,,,,66.15,70,70.14,70.83,63.67,70.02,72.19,68.96,62.66,64.95,68.61,73.62,72.35,77.34,72.26,68.81,76.83,72.42,70.36,72.35
61,Gujarat,Amreli,,,,,,77,,,,,,,,,,72.38,,,,,72.65,,
62,Tamil Nadu,Thanjavur,25.58,,27.38,38.59,25.51,49.3,42.54,39.21,43.99,36.73,,37.76,,50.9,40.23,46.91,42.49,76.23,8.99,44.94,7.21,46.78,48.67
63,Gujarat,Valsad,50,69.25,,49.5,37,,66,53.5,65,59,62,,,,,,,,,,72.65,75.72,
64,Gujarat,Morbi,,,,,,,,,,,,,,,,,,,,,72.65,75.72,
65,Maharashtra,Dharashiv,,,,75.1,,,,,,,,,,,,,,,,,,,
66,Madhya Pradesh,Barwani,,19.2,20.53,20.04,,,12.73,30.42,25.32,33.01,25.52,20.47,34.25,55.53,,72,75,75,75,75,,,
67,Madhya Pradesh,Khargone,,27.5,21.02,24.7,,,21.25,49.87,38.19,45.78,37.19,26.69,24.71,19.5,,65,74,74,74,74,,,
68,Gujarat,Patan,,,,,,,,,,,,,,,73.74,,,,,,,,
69,Gujarat,Dang,,,,,,,12,24,,,,,47,72.77,73.73,,,,,,,,
70,Chhattisgarh,Bilaspur,35.75,35.67,29,34,34,40,34,34,34.14,73.14,,,,,,,,,,,22.23,6.13,1.82
71,Gujarat,Ahmadabad,40,,,,,,13,40,61,,,,,72.76,,,,,,,72.67,,
72,Gujarat,Rajkot,,,,,,,,,,,,,,,,,,71.75,,,,,
73,Tamil Nadu,Thoothukudi,40.32,,59.37,46.77,55.75,71.12,66.89,59.5,49.04,57.91,,64.85,,44.18,40.41,25.82,27.58,40.63,42.91,49.6,42.9,48.14,49.44
74,Maharashtra,Nandurbar,,,,70.38,,,,,,,,,,,,,,,,,,,
75,Maharashtra,Amravati,,,,69.98,,,,,,,,,,,,,,,,,,,
76,Chhattisgarh,Dhamtari,55,54.71,54.69,54.76,54.73,43.78,43.78,43.79,43.79,69.96,46.07,46.09,33.04,46.09,46.08,21.34,25.33,39.48,2.56,33.71,10.94,34.36,38.08
77,Chhattisgarh,Jashpur,32,31.68,31,32.21,31.59,31.18,31.62,31.14,29.57,68.94,31.13,31.13,12.9,31.15,31.14,14.46,17.41,15.56,13.11,20.8,,21.8,4
78,Karnataka,Koppal,18.38,,17.12,0.75,3.4,10.95,41.41,42.92,18.41,42.61,58.77,68.42,,,,,,,,,,,
79,Tamil Nadu,Erode,36.53,,31.38,27.28,38.71,48.9,68.42,54.49,56.78,33.92,,30.38,,30.13,24.49,42.31,36.16,43.57,49.73,37.8,36.72,27,35.4
80,Chhattisgarh,Raipur,45.24,45.26,44.55,44.52,44.54,45.26,46,43.8,43.82,68.12,40.15,40.14,12.33,51.1,43.8,23.07,25.03,18.78,33.09,2.77,18.13,27.38,21.33
81,Puducherry,Pondicherry,33,34.5,30.25,38.14,35,35,34.8,34.85,39.75,39.25,25.63,12.54,42.64,33.78,29.87,27.9,12,12,37.9,68,,,37.98
82,Madhya Pradesh,Chhatarpur,,28.17,27.67,,,,,,,,27,,,,,67,67,62,63.56,62.44,,,
83,Tamil Nadu,Karur,35.65,,20.28,21.17,33.16,45.52,44.37,36.07,44.35,44.47,,44.1,,60.35,66.88,37.82,22.37,33.11,27.58,43.11,36.45,48.89,47.14
84,Maharashtra,Jalgaon,,,,66.6,,,,,,,,,,,,,,,,,,,
85,Telangana,Sangareddy,,,,,,,,,,,,,,,,,36.88,57.34,45.98,62.75,66.31,34.1,66.05
86,Tamil Nadu,Pudukkottai,30.01,,49.45,50.46,46.99,50.52,63.74,55.78,45.87,64.1,,66.22,,41.12,48.26,48,40.67,49.4,39.82,53.91,60.83,61.13,65.33
87,Maharashtra,Beed,,,,65.65,,,,,,,,,,,,,,,,,,,
88,Uttar Pradesh,Shahjahanpur,,,,,36.5,,39,,,41.11,,,44.67,,45,44,55,62.33,63.33,65.5,54.67,54.33,54.33
89,Telangana,Bhadradri,,,,,,,,,,,,,,,,,57.04,65.32,58.23,47.18,27.77,34.1,26.75
90,Telangana,Mahbubnagar,25.6,,,,,,,,,,,,,,,48,,64.5,,,,,
91,Telangana,Mahabubabad,,,,,,,,,,,,,,,,,,64.5,61.5,59.13,47,34,42.33
92,Telangana,Yadadri,,,,,,,,,,,,,,,,,46.25,64.5,61.67,59,46.67,34,42
93,Telangana,Warangal urban,,,,,,,,,,,,,,,,,,64.44,61.56,59.13,47,34.1,42.19
94,Telangana,Nirmal,,,,,,,,,,,,,,,,,46.27,64.44,61.56,59.1,46.69,34.09,42.18
95,Telangana,Karimnagar,,,24.44,,24.75,20.91,24.31,,,,,,,31.14,42.16,47.84,46.25,64.44,61.63,59.09,46.68,34.12,42.19
96,Telangana,Rangareddi,24.56,14.19,24.4,14,24.74,20.9,24.34,,25.47,30.25,32.62,37.16,,31.14,42.18,47.84,46.3,64.44,61.5,59,46.69,34.13,42.19
97,Telangana,Suryapet,,,,,,,,,,,,,,,,,,64.43,61.5,59.2,46.71,34.17,42.17
98,Telangana,Jogulamba,,,,,,,,,,,,,,,,,46.25,64.43,61.55,,,34,42.33
99,Telangana,Kamareddy,,,,,,,,,,,,,,,,,46.29,64.43,61.57,59.13,46.64,34.13,42.13
100,Telangana,Khammam,24.07,20.33,24.4,14,24.74,,24.34,,25.47,30.15,32.62,37.17,,31.14,43.35,59.83,57.03,64.42,61.56,59.11,46.67,34.1,42.18
101,Telangana,Jayashankar,,,,,,,,,,,,,,,,,46.27,64.42,61.56,59.11,46.67,34.1,42.19
102,Telangana,Jagitial,,,,,,,,,,,,,,,,,,64.42,61.58,59.11,46.68,34.09,42.17
103,Telangana,Adilabad,0.32,22.5,24.38,14,24.75,,24.34,,,30.15,32.67,,,,42.18,47.85,46.25,64.42,61.55,59.12,46.65,34.12,42.18
104,Telangana,Peddapalli,,,,,,,,,,,,,,,,,46.25,64.42,61.58,59.08,46.65,34.1,42.19
105,Telangana,Vikarabad,,,,,,,,,,,,,,,,,46.27,64.41,61.57,59.11,46.67,44.07,42.19
106,Telangana,Nizamabad,10.23,5.2,24.4,14,24.74,20.9,24.34,,25.46,30.15,32.62,37.17,,31.15,42.18,47.84,46.27,64.41,61.57,59.11,46.67,34.09,42.19
107,Telangana,Siddipet,,,,,,,,,,,,,,,,,36.83,64.4,61.6,59,,34.2,42.2
108,Telangana,Komaram bheem asifabad,,,,,,,,,,,,,,,,,46.25,64.38,61.55,59.11,46.67,34.08,42.17
109,Telangana,Medak,18.22,4.1,24.4,14,24.75,21,24.34,,25.47,30.15,32.62,37.17,,31.14,41.71,40.83,36.8,64.33,61.5,59,46.67,34.11,42.16
110,Telangana,Medchal,,,,,,,,,,,,,,,,,46.33,64.33,61.67,59.13,46.7,34.13,42.2
111,Maharashtra,Latur,,,,64.3,,,,,,,,,,,,,,,,,,,
112,Telangana,Nagarkurnool,,,,,,,,,,,,,,,,,,,61.67,59.13,46.67,34.11,42.17
113,Telangana,Narayanapet,,,,,,,,,,,,,,,,,,,61.63,59,46.67,34.11,42.22
114,Telangana,Mulugu,,,,,,,,,,,,,,,,,,,61.58,59.1,46.67,36.77,34.85
115,Telangana,Jangoan,,,,,,,,,,,,,,,,,,,61.5,,46.5,34.2,42.2
116,Madhya Pradesh,Harda,,,42.67,,,,20.6,49,,,46.5,,27.15,6.14,,60.17,60.18,60.18,60.2,60.5,,,
117,Maharashtra,Jalna,,,,59.87,,,,,,,,,,,,,,,,,,,
118,Madhya Pradesh,Hoshangabad,,27.55,25.84,26.88,,,24.8,59.4,47.67,59,42,,,,,40,40,40,39.62,39.62,,,
119,Karnataka,Haveri,18.38,,25.52,40.87,38.8,34.9,32.25,59.39,38.58,25.91,27.81,28.89,,,,,,,,,,,
120,Telangana,Wanaparthy,,,,,,,,,,,,,,,,,,,,59,46.5,34.2,42.2
121,Tamil Nadu,Cuddalore,24.77,,27.97,24.9,26.71,31.1,37.65,36.86,38.08,38.57,,23.57,,40.4,50.88,58.58,54.19,54.63,46.83,52.35,50.85,56.26,57.77
122,Madhya Pradesh,Sagar,,13.33,19.25,37.33,,,,33,26,,,21.25,22,57.5,,,,,,,,,
123,Tamil Nadu,Thenkasi,,,,,,,,,,,,,,,,,,,,,39.89,33.67,57.15
124,Tamil Nadu,Madurai,30.95,,35.95,35.37,42.48,49.1,53.58,47.74,50.15,43,,43.69,,41.53,40.71,50.29,57.13,40.3,39.17,51.06,52.95,46.56,36.66
125,Maharashtra,Yavatmal,,,,56.3,,,,,,,,,,,,,,,,,,,
126,Maharashtra,Wardha,,,,55.7,,,,,,,,,,,,,,,,,,,
127,Uttar Pradesh,Auraiya,,,,,,38,,,38,41.08,,,44.67,43.5,45.17,44.5,55.33,21.73,33.67,34.83,54.67,54.25,54.25
