Crop: Coconut,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
,,,Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare),Yield (Nuts/Hectare)
1,Assam,Tinsukia,"1,376.81","2,591.55","9,200.00","8,945.95",,"4,115.38","1,403.23","1,460.32",942.86,"8,271.43","4,377.36","4,555.56","4,291.67","12,907.89","14,873.24","30,093.33","28,789.47","21,842.11","43,958.33","32,957.75","37,469.14","37,469.14","37,468.35"
2,West Bengal,Birbhum,"7,000.00","7,000.00","8,000.00","9,000.00","8,500.00","5,000.00","38,800.00","8,365.71","8,363.87","8,376.96","8,388.51","8,385.42","8,415.58","8,333.33","8,335.04","8,303.03","8,348.74","8,344.33","8,344.10","8,135.05",,,
3,Andhra Pradesh,West godavari,"11,572.63","9,334.67","10,143.57","10,282.39","11,413.77","12,240.00","16,934.61",,"7,897.76","14,116.44","14,322.26","16,710.77","20,064.02","21,021.03","14,740.67","13,575.95","13,801.86","14,219.72","14,766.84","29,772.00","24,380.01","27,892.00","34,119.05"
4,Tamil Nadu,Erode,,,"9,305.40","5,827.52","10,890.19","16,933.74","12,500.00","14,315.83","33,133.61","13,843.80",,"17,777.97",,"7,705.27","10,345.10","14,379.63","10,474.79","8,177.67","13,070.21","9,846.11","11,821.76","12,486.96","14,677.18"
5,Andhra Pradesh,Prakasam,"10,721.05","10,869.15","11,225.05","11,848.20","11,748.88","8,759.22","12,872.87",,"9,171.08","11,219.02","11,849.32","13,945.19","17,076.92","16,564.10","16,216.22","15,000.00","15,000.00","23,809.52","31,578.95","18,421.05","17,509.09","18,360.00","18,300.00"
6,Assam,Kamrup,"7,482.63","11,058.35","10,737.27","8,121.64",,"28,334.16","9,311.02","9,516.37","14,853.98","4,698.32","9,853.00","5,941.26","5,174.22","10,013.57","8,719.06","9,149.23","10,623.39","14,329.84","9,153.22","13,004.18","11,133.71","11,133.71","15,160.81"
7,Andhra Pradesh,Eluru,,,,,,,,,,,,,,,,,,,,,,,"27,270.98"
8,Assam,Lakhimpur,"8,893.05","26,270.83","9,000.00","11,777.29",,"9,004.37","7,141.03","5,102.39","10,437.50","8,187.92","7,979.31","8,694.24","5,619.86","3,407.53","6,220.69","6,822.30","4,712.80","5,719.72","5,515.90","5,086.51","5,241.51","5,241.51","4,816.51"
9,Tamil Nadu,Theni,,,"9,878.19","12,539.75","15,533.79","25,739.80","16,968.94","14,629.58","15,265.60","21,691.52",,"19,088.72",,"13,899.63","9,637.23","18,376.82","17,514.69","15,191.55","9,913.73","10,165.12","12,106.62","13,460.18","15,300.59"
10,Assam,Jorhat,"11,656.25","11,010.95","9,823.33","5,633.66",,"4,385.50","3,966.61","9,049.28","4,130.43","9,744.48","10,563.03","16,031.94","10,589.11","6,485.23","14,717.44","12,756.58","25,430.46","18,313.47","17,870.41","13,865.03","7,394.50","7,394.50","7,802.43"
11,Assam,Nalbari,"5,796.36","6,743.64","3,839.34","5,694.15",,"8,817.11","5,104.48","5,296.30","7,642.75","5,790.65","5,769.06","5,624.46","7,479.86","7,206.52","9,506.52","12,976.90","13,354.68","10,413.67","10,413.67","11,472.38","24,764.44","24,764.44","15,411.02"
12,Tamil Nadu,Tiruchirappalli,,,"14,054.41","7,980.43","8,281.17","10,205.35","17,019.31","14,245.37","24,630.76","22,804.31",,"11,973.53",,"8,817.64","14,613.04","13,250.12","7,660.63","5,032.44","10,376.84","4,138.20","10,441.93","10,532.66","17,492.08"
13,Tamil Nadu,Madurai,,,"9,302.99","6,973.90","14,994.10","11,815.53","17,609.42","15,712.95","17,872.93","14,035.40",,"15,577.23",,"13,958.43","15,019.30","14,701.92","8,532.55","7,652.32","15,626.77","15,902.96","11,946.95","13,415.69","24,419.05"
14,Tamil Nadu,Thanjavur,,,"9,363.25","10,664.19","13,787.01","19,089.28","14,513.97","15,416.60","17,085.62","15,434.74",,"24,414.68",,"15,770.36","17,541.85","22,824.51","18,372.26","17,777.00","16,127.09","14,255.87","14,416.20","12,485.05","19,800.07"
15,Assam,Golaghat,"9,242.42","9,123.21","14,432.86","16,906.30",,"24,410.33","22,148.69","21,954.62","21,082.31","15,584.98","11,451.61","17,220.39","18,341.35","11,280.15","5,150.91","15,300.86","15,224.45","13,146.13","13,183.91","8,050.77","12,115.66","12,115.66","7,470.59"
16,Tamil Nadu,Thiruvarur,,,"15,267.82","16,429.44","9,632.19","10,407.75","20,438.91","23,502.05","17,759.97","14,471.21",,"21,623.27",,"14,309.59","17,096.17","16,263.27","18,440.02","15,768.08","11,421.32","11,957.47","12,120.19","14,459.07","8,052.78"
17,Tamil Nadu,Cuddalore,,,"13,370.79","14,743.59","13,780.53","12,196.91","18,782.13","14,056.87","20,007.92","15,240.75",,"18,651.30",,"8,080.81","8,634.31","11,027.71","23,231.71","21,033.21","23,057.80","11,589.81","11,057.40","11,337.73","8,976.56"
18,Tamil Nadu,Kanniyakumari,,,"14,920.37","7,860.04","15,106.95","16,919.90","10,961.59","10,545.37","12,997.53","15,634.77",,"6,352.26",,"12,004.01","23,213.11","21,321.64","8,754.38","12,413.39","11,227.77","3,856.07","9,379.18","6,371.58","7,520.33"
19,Tamil Nadu,Nagapattinam,,,"7,076.50","10,215.34","10,371.72","14,181.82","15,115.72","14,241.92","19,564.18","23,020.71",,"13,760.56",,"11,572.39","10,308.75","5,926.12","17,106.98","15,611.70","10,744.68","6,476.68","9,001.14","6,486.29","9,074.01"
20,West Bengal,24 paraganas north,"20,815.99","21,294.00","17,121.99","20,899.00","20,899.00","18,072.01","22,497.00","12,956.19","12,920.58","12,921.70","12,934.29","12,938.01","12,970.94","13,037.63","13,037.74","13,027.13","12,982.73","12,811.25","12,815.95","12,751.51",,,
21,Andhra Pradesh,Krishna,"10,706.55","11,058.06","11,252.51","11,823.82","11,749.89","8,723.40","12,876.41",,"9,130.78","11,291.39","11,858.20","14,001.48","17,086.16","16,575.26","16,402.41","14,671.47","13,841.52","16,467.53","19,589.26","18,401.10","17,500.69","22,351.04","18,321.51"
22,Tamil Nadu,Dharmapuri,,,"7,706.76","5,120.92","12,572.56","18,464.57","21,429.30","18,985.74","17,741.73","21,570.89",,"15,837.16",,"6,469.30","8,945.97","11,582.46","6,985.20","9,018.19","18,429.66","8,032.55","10,657.89","11,559.73","13,234.73"
23,Tamil Nadu,Dindigul,,,"8,711.95","4,060.53","19,021.69","14,009.19","19,745.81","16,745.13","21,545.82","20,189.58",,"19,502.68",,"5,014.19","9,297.07","7,909.11","7,911.45","5,309.07","6,646.09","12,988.10","12,503.47","14,147.95","15,024.78"
24,Tamil Nadu,Sivaganga,,,"6,159.36","11,558.12","15,948.13","7,792.21","12,936.20","9,356.25","13,598.23","11,210.13",,"11,172.19",,"10,256.41","6,042.38","11,807.16","6,128.49","7,247.21","20,069.74","8,206.73","8,664.89","11,750.35","21,526.92"
25,Andhra Pradesh,Srikakulam,"7,300.92","9,661.48","8,246.14","9,932.17","7,248.02","7,856.62","8,770.64",,"7,587.62","9,757.57","10,091.80","11,594.48","21,285.00","18,089.99","12,149.74","11,868.77","13,798.47","6,803.14","14,259.49","7,342.99","7,211.00","5,139.97","9,834.00"
26,Telangana,Rangareddi,"10,264.43","11,020.00","11,428.00","11,780.00","11,789.00","8,702.00","13,017.00",,"9,321.00","11,172.00","12,200.00","14,606.00",,"16,254.00","21,105.00",,,,,,,,
27,Telangana,Khammam,"10,341.80","10,581.59","10,942.60","11,364.90","11,436.74","8,410.11","12,635.55",,"9,125.80","11,038.11","11,712.87","13,718.82",,"16,254.00","21,105.00",,,,,,,,
28,Assam,Kamrup metro,,,,,,,"9,183.67","9,505.05","14,801.00","4,645.42","9,884.26","6,317.31","7,761.90","8,223.81","7,740.74","7,460.00","20,842.11","9,068.42","13,344.63","14,340.91","11,838.06","11,838.06","11,848.34"
29,West Bengal,Hooghly,"20,810.00","20,810.00","20,825.04","18,850.00","14,765.00","14,910.04","14,520.02","12,000.00","11,975.93","11,985.96","11,997.80","11,881.19","11,914.68","12,289.29","12,277.61","12,324.22","12,320.87","12,054.87","12,064.80","11,793.96",,,
30,Tamil Nadu,Ramanathapuram,,,"5,274.12","5,477.65","12,948.54","13,851.75","20,459.56","16,700.20","10,953.20","7,806.96",,"7,245.68",,"7,293.32","9,229.47","10,551.97","6,910.27","3,769.40","6,193.05","1,972.71","4,683.42","6,096.21","9,119.63"
31,Puducherry,Yanam,"9,000.00","10,000.00","10,000.00","12,000.00","12,000.00","13,501.65",,"13,501.68","12,798.63","12,700.00","12,968.75","15,017.48","19,792.98","14,521.13","12,000.00","12,000.00","12,000.00","18,280.58","6,000.00","9,600.75","10,500.00","18,000.00","9,600.75"
32,Tamil Nadu,Krishnagiri,,,,,"10,292.55","10,357.70","14,462.18","14,242.26","11,908.73","19,484.02",,"19,112.54",,"18,034.35","13,860.62","11,498.91","18,909.74","14,125.60","12,889.83","11,295.46","13,415.53","12,762.02","14,121.82"
33,Puducherry,Pondicherry,"10,749.79","9,900.32","10,500.00","16,000.00","15,749.78","16,500.00",,"14,446.99","19,250.00","18,829.77","11,862.90","5,949.78","11,336.13","11,336.20","19,000.00","19,000.00","12,699.70","9,600.20","10,949.95","11,000.00","13,299.80","10,950.20","10,900.40"
34,West Bengal,Purba bardhaman,"14,580.02","14,600.00","17,000.00","19,200.00","16,150.00","14,975.04","12,653.03","11,546.68","11,525.16","11,526.28","11,537.98","11,537.99","11,553.90","11,514.09","10,462.28","11,502.02","11,510.18","11,899.87","11,900.00","11,823.71",,,
35,Assam,Goalpara,"7,842.37","13,236.27","10,490.13","9,319.67",,"9,187.20","8,796.92","12,121.13","9,627.27","9,045.71","8,447.22","7,867.50","5,334.88","8,274.78","7,217.39","1,218.42","5,201.59","18,842.18","10,000.00","1,697.40","1,140.53","1,140.53","2,406.48"
36,Andhra Pradesh,Anantapur,"4,291.82","3,588.37","4,247.58","3,916.36","7,662.31","4,017.93","8,106.43",,"9,085.83","5,858.88","8,722.65","8,005.94","8,623.84","7,190.22","8,151.38","8,011.44","13,832.85","15,467.63","17,187.50","18,402.23","17,501.20","18,362.56","18,319.67"
37,Andhra Pradesh,Guntur,"10,704.34","11,051.63","11,249.14","11,835.47","11,759.59","8,743.57","12,897.17",,"9,140.93","11,322.13","11,830.99","14,061.82","17,084.75","16,576.58","7,142.86","9,292.93","13,836.48","10,000.00","16,161.62","18,402.06","17,505.26","18,357.80","18,315.79"
38,Andhra Pradesh,Spsr nellore,"10,701.54","11,048.22","11,259.17","11,816.92","11,748.00","8,729.75","12,881.44",,"9,132.62","11,291.94","11,851.52","14,004.95","17,085.71","16,574.59","12,219.96","12,000.00","13,733.91","14,039.41","17,553.19","18,400.00","17,501.49","18,361.52","18,321.43"
39,Andhra Pradesh,Kurnool,"4,301.11","3,403.64","4,257.33","3,985.12","7,602.03","3,785.60","8,114.88",,"9,108.00","5,913.37","8,725.49","7,952.00","8,625.00","7,250.00",,,,,,"18,400.00","17,500.00","18,368.42","18,307.69"
40,Andhra Pradesh,Kadapa,"4,282.47","3,583.78","4,247.42","3,913.27","7,635.49","4,004.00","8,094.13",,"9,074.48","5,873.74","8,725.19","8,003.64","8,622.81","7,188.89","12,396.69","14,876.03","14,166.67","8,547.01","10,344.83","18,398.23","17,506.17","18,358.21","18,363.64"
41,Andhra Pradesh,Nandyal,,,,,,,,,,,,,,,,,,,,,,,"18,375.00"
42,Assam,Barpeta,"7,668.44","7,272.57","5,221.53","6,319.66",,"4,342.16","7,142.86","7,759.33","9,487.87","8,832.12","8,038.44","16,222.57","4,323.39","12,951.30","9,533.06","10,450.03","14,054.87","18,373.61","15,053.34","16,018.95","13,920.12","13,920.12","13,173.19"
43,Andhra Pradesh,Palnadu,,,,,,,,,,,,,,,,,,,,,,,"18,333.33"
44,Andhra Pradesh,Kakinada,,,,,,,,,,,,,,,,,,,,,,,"18,320.96"
45,Andhra Pradesh,Chittoor,"4,292.11","3,587.66","4,005.88","3,918.85","7,667.24","4,018.69","8,108.79",,"9,091.92","5,856.20","8,716.18","8,019.92","8,623.99","7,190.94","12,005.77","13,506.49","13,795.09","14,062.50","18,192.72","9,155.08","13,375.75","13,378.80","18,320.79"
46,Andhra Pradesh,Annamayya,,,,,,,,,,,,,,,,,,,,,,,"18,320.75"
47,Andhra Pradesh,Sri sathya sai,,,,,,,,,,,,,,,,,,,,,,,"18,320.41"
48,Andhra Pradesh,Visakhapatanam,"8,302.25","7,764.11","4,286.00","6,524.52","8,223.39","8,911.88","11,574.20",,"10,795.00","11,242.00","8,925.29","10,248.86","16,324.07","12,788.96","17,597.09","14,000.00","13,804.98","15,665.65","14,404.13","13,290.03","13,702.01","13,225.05","18,320.08"
49,Andhra Pradesh,Tirupati,,,,,,,,,,,,,,,,,,,,,,,"18,319.77"
50,Andhra Pradesh,Bapatla,,,,,,,,,,,,,,,,,,,,,,,"18,319.44"
51,Andhra Pradesh,Ntr,,,,,,,,,,,,,,,,,,,,,,,"18,319.44"
52,Andhra Pradesh,Parvathipuram manyam,,,,,,,,,,,,,,,,,,,,,,,"18,317.31"
53,Andhra Pradesh,Alluri sitharama raju,,,,,,,,,,,,,,,,,,,,,,,"18,304.35"
54,Tamil Nadu,Namakkal,,,"9,659.61","9,798.12","11,637.59","16,253.17","12,920.91","18,218.62","15,455.44","16,578.59",,"15,255.83",,"8,674.45","15,843.15","17,222.98","4,945.59","5,293.09","12,382.39","14,772.73","15,083.39","14,151.69","14,811.49"
55,Andhra Pradesh,East godavari,"12,201.93","12,981.00","13,863.33","13,983.94","13,651.52","7,426.97","12,361.62",,"9,816.72","10,495.79","11,879.70","14,188.94","14,742.00","14,677.99","15,262.99","14,600.00","13,799.73","14,607.81","15,162.85","17,770.99","18,200.00","18,185.99","14,315.03"
56,Andhra Pradesh,Vizianagaram,"10,703.83","11,056.94","11,253.73","11,825.42","11,751.98","8,725.80","12,874.79",,"9,132.12","11,290.28","11,861.18","14,004.12","17,085.92","16,574.90","11,010.26","10,000.00","13,797.91","12,015.10","14,074.84","14,000.00","14,055.08","17,115.95","18,096.00"
57,Puducherry,Karaikal,"18,000.00","10,000.00","12,500.00","11,701.92","10,000.00","6,000.00",,"7,400.97","7,502.42","7,400.97","12,078.05","8,936.27","12,102.44","3,000.00","9,598.96","9,070.00","10,419.19","9,402.06","6,502.67","8,297.75","11,727.81","3,200.00","10,598.77"
58,Tamil Nadu,Ariyalur,,,,,,,,,,"15,476.19",,"8,049.54",,"5,135.95","9,969.79","12,258.06","11,221.12","12,861.74","17,846.15","6,250.00","12,422.36","12,576.69","10,802.47"
59,West Bengal,Dinajpur dakshin,"17,793.75","17,519.02","16,658.18","16,660.84","16,201.19","16,156.99","1,250.00","12,252.79","11,741.12","11,741.12","11,728.79","11,928.93","12,390.72","12,324.62","12,323.23","12,275.00","12,660.98","11,602.22","11,326.98","11,220.73",,,
60,West Bengal,Howrah,"17,700.00","10,650.02","12,276.01","11,201.00","11,148.00","9,966.00","10,063.02","10,600.00","10,581.72","10,575.12","10,584.61","10,581.21","10,637.01","10,672.30","10,672.30","10,693.47","10,706.41","10,569.11","10,595.29","10,866.12",,,
61,West Bengal,Darjeeling,"17,548.87","17,365.19","16,550.00","16,569.80","17,638.18","17,638.18","17,682.74","16,000.00","16,000.00","16,013.07","16,077.12","14,666.67","14,797.30","15,102.04","15,102.65","15,108.55","14,907.10","11,432.22","11,338.95","11,257.73",,,
62,Tamil Nadu,Tirunelveli,,,"6,892.30","5,587.10","10,752.96","12,097.90","17,608.44","14,482.40","9,162.44","13,236.43",,"8,194.10",,"10,040.21","10,343.95","11,407.28","10,166.78","9,717.64","6,888.84","5,422.40","6,526.51","8,719.49","9,194.06"
63,Karnataka,Udupi,"4,268.86","4,268.87","4,268.85","4,268.87","4,268.87","4,268.89","4,268.90","4,912.39","7,834.86","8,020.96","9,060.49","9,806.93","9,806.96","10,012.89","17,590.29","10,113.83","11,195.90","10,927.62","17,458.63","10,098.02",13.02,"13,617.25","12,004.34"
64,Assam,Dhubri,"4,081.53","1,552.76","3,895.91","4,789.83",,"9,164.62","7,990.36","12,016.13","10,923.34","14,906.06","12,019.72","15,309.78","8,494.51","10,513.74","14,934.43","11,969.78","15,098.90","17,420.33","16,918.31","12,564.84","15,036.59","15,036.59","12,020.66"
65,West Bengal,Medinipur west,"17,000.00","17,400.00","15,618.05","16,102.97","16,029.04","16,655.04","15,283.98","13,818.21","13,835.05","13,898.42","13,915.81","13,928.08","13,974.52","14,033.90","14,033.96","14,040.54","13,971.20","14,212.28","14,088.36","13,847.05",,,
66,Tamil Nadu,Perambalur,,,"6,235.83","10,550.46","10,395.48","7,429.25","5,493.27","5,075.59","12,829.53","17,375.89",,"13,750.00",,"6,293.71","10,074.07","8,987.16","2,741.70","6,268.66","4,444.44","4,223.23","8,059.21","8,988.76","4,566.93"
67,Andhra Pradesh,Konaseema,,,,,,,,,,,,,,,,,,,,,,,"17,226.99"
68,Tamil Nadu,Thiruvallur,,,"7,516.04","6,221.41","5,578.34","4,447.44","5,604.48","7,500.00","11,648.75","13,526.12",,"9,357.80",,"7,724.00","6,874.33","7,213.93","11,878.45","9,309.31","16,640.75","10,963.46","6,102.64","7,001.52","17,226.28"
69,Tamil Nadu,Tiruvannamalai,,,"7,135.87","7,345.36","15,061.96","12,820.51","17,191.01","16,540.40","12,513.37","12,137.93",,"16,687.42",,"8,012.82","10,407.24","6,471.82","7,175.93","8,519.27","6,547.62","6,768.19","10,843.37","11,778.03","14,311.27"
70,Tamil Nadu,Chennai,,,,,,,,,,,,,,,,,,,,,,,"17,105.26"
71,Tamil Nadu,Coimbatore,,,"6,347.61","6,944.99","9,227.24","10,546.48","14,231.70","14,917.93","16,132.22","14,469.65",,"15,123.82",,"14,337.94","10,261.49","16,399.45","6,849.43","9,195.43","14,259.65","16,959.74","14,962.64","13,564.34","15,523.53"
72,Karnataka,Haveri,"4,774.24","4,774.87","4,774.84","4,774.61","4,775.07","4,775.15","4,775.05","5,091.72","5,189.02","4,503.62","9,559.44","9,941.86","9,845.77","7,934.05","8,923.53","8,362.22","7,818.42","7,906.88","7,082.47","8,243.00",7.96,"8,647.82","16,214.71"
73,Assam,Chirang,,,,,,,"7,633.66","7,765.40","9,378.83","9,176.47","8,140.24","8,310.42","6,169.46","6,943.40","6,770.83","7,462.28","7,107.47","16,060.11","2,533.94","1,902.75","4,800.00","4,800.00","4,307.14"
74,Tamil Nadu,Salem,,,"6,894.20","6,595.50","11,853.88","12,588.35","11,203.64","14,232.77","16,034.54","14,617.10",,"12,755.31",,"4,274.75","9,534.07","12,349.99","8,066.88","10,845.49","10,993.26","13,342.29","14,842.08","14,254.91","14,332.67"
75,Tamil Nadu,Virudhunagar,,,"7,625.43","7,476.09","7,537.15","8,082.35","7,935.97","8,052.18","6,906.33","10,498.52",,"12,992.69",,"11,711.98","15,888.69","11,402.54","13,420.64","13,963.34","15,870.65","5,928.14","11,395.70","10,492.29","14,008.20"
76,Tamil Nadu,Tirupathur,,,,,,,,,,,,,,,,,,,,"13,144.22","11,214.17","10,498.96","15,878.03"
77,West Bengal,Dinajpur uttar,"15,839.94","11,400.00","8,960.00","8,479.90","6,824.75","5,529.81","5,300.00","9,819.92","9,794.95","9,795.87","9,789.95","10,352.70","11,503.56","11,350.43","11,354.70","11,040.82","11,372.98","10,814.34","10,814.09","10,932.19",,,
78,Karnataka,Chikballapur,,,,,,,,"5,092.06","6,851.22","7,109.62","9,559.43","9,941.73","9,845.68","7,934.00","8,923.81","8,362.38","7,818.08","7,907.06","7,082.91","8,242.26",7.96,"8,649.20","15,776.68"
79,West Bengal,Purulia,"13,500.00","12,000.00","6,850.00","3,392.73","4,486.36","4,205.41","5,000.00","15,482.76","10,310.34","10,344.83","10,386.21","10,344.83","11,333.33","11,109.38","11,092.31","11,123.08","11,613.85","11,551.47","11,433.33","11,001.28",,,
80,West Bengal,Bankura,"10,803.05","11,835.75","10,709.95","14,641.05","15,470.95","10,874.12","11,261.99","11,290.04","11,290.04","11,291.51","11,294.85","11,286.76","11,600.00","11,594.20","11,592.81","11,745.45","11,945.45","10,572.12","10,572.33","10,380.00",,,
81,Tamil Nadu,Karur,,,"11,867.93","6,195.68","12,336.53","6,377.55","10,809.19","11,609.04","9,144.15","15,375.22",,"8,822.10",,"4,381.87","6,207.11","10,938.45","9,216.87","4,149.99","7,905.20","8,938.38","10,579.35","9,740.08","11,702.41"
82,Tamil Nadu,Vellore,,,"9,165.33","4,897.96","9,193.43","11,970.73","11,759.49","9,602.55","8,761.60","10,241.86",,"13,161.38",,"10,831.16","9,016.74","11,766.40","14,186.61","13,336.89","13,407.25","13,729.36","15,339.27","13,430.72","12,635.71"
83,Karnataka,Dakshin kannad,"4,268.88","4,268.90","4,268.90","4,268.91","4,268.87","4,268.88","4,268.86","5,091.55","8,284.30","7,110.15","13,415.47","13,413.51","13,413.54","13,492.70","15,327.16","14,467.86","13,058.11","14,633.20","11,062.27","11,049.40",6.89,"7,087.92","12,004.29"
84,Karnataka,Davangere,"5,852.87","4,389.68","4,389.68","4,389.63","4,389.63","4,389.69","4,389.66","5,091.57","6,850.79","8,215.02","8,125.96","9,941.59","9,845.55","5,608.33","13,836.21","11,902.81","7,920.05","7,919.98","6,707.23","6,558.74",7.96,"8,648.09","15,314.80"
85,West Bengal,Nadia,"15,041.06","15,043.98","15,200.00","15,166.98","15,170.00","12,445.98","13,352.00","12,679.96","12,641.57","12,643.79","12,656.04","12,753.77","12,788.37","12,697.24","12,697.34","12,636.29","12,719.36","12,374.18","12,211.26","12,332.87",,,
86,Tamil Nadu,Kallakurichi,,,,,,,,,,,,,,,,,,,,"7,346.94","8,224.08","11,677.93","15,174.87"
87,Tamil Nadu,Pudukkottai,,,"5,014.69","8,097.71","5,464.87","9,870.82","11,895.45","15,100.72","14,010.99","10,244.71",,"14,561.87",,"13,760.87","9,813.28","12,635.64","11,854.91","10,953.43","10,863.18","7,953.30","9,869.75","11,167.39","14,790.15"
